Video_ID,User_ID,Username,Video_Title,Category,Likes,Comments,Shares,Views,Upload_Date,Upload_DateTime,Upload_Hour,Upload_Day,Video_Length,Hashtags,Hashtag_Count,User_Followers,User_Following,User_Total_Likes,Engagement_Rate,Like_Rate,Comment_Rate,Share_Rate
773,393,user322,Gaming Highlight #773,Gaming,346,101,132,5105,2024-01-19,2024-01-19 22:03:20,22,Friday,60,#streamer #gaming #gameplay,3,866,408,16998,0.11341821743388834,0.06777668952007836,0.019784524975514202,0.02585700293829579
774,358,user353,Learn This Trick,Tutorial,13333,2964,4590,426103,2024-10-23,2024-10-23 23:25:17,23,Wednesday,20,#howto #learn #tips #education #tutorial,5,2460,1840,15584,0.04901866450130602,0.03129055650863758,0.006956064613485472,0.010772043379182968
775,145,user191,Game Review,Gaming,4454,827,1003,54544,2024-02-07,2024-02-07 05:13:55,5,Wednesday,90,#gaming #gamer,2,217,171,4062,0.11520973892637137,0.0816588442358463,0.015162070988559696,0.018388823701965387
776,258,user114,Workout Routine #776,Fitness,1438,231,452,35288,2024-06-09,2024-06-09 00:04:01,0,Sunday,90,#fitness #workout,2,156,105,2959,0.060105418272500565,0.040750396735434145,0.006546134663341646,0.012808886873724779
777,246,user179,Recipe #777,Cooking,1713,462,519,38551,2024-11-04,2024-11-04 18:55:54,18,Monday,20,#foodie #cooking #chef #food,4,2174,1139,13214,0.0698814557339628,0.0444346450156935,0.011984124925423466,0.013462685792845841
778,364,user156,Outfit Inspo #778,Fashion,899,164,263,15125,2024-09-25,2024-09-25 09:03:33,9,Wednesday,90,#ootd #outfit,2,324,192,6275,0.0876694214876033,0.05943801652892562,0.010842975206611571,0.017388429752066115
779,117,user158,New Dance Trend,Dance,238,63,63,4298,2024-10-16,2024-10-16 02:52:19,2,Wednesday,20,#viral #dancechallenge,2,148,103,2446,0.08469055374592833,0.05537459283387622,0.014657980456026058,0.014657980456026058
780,391,user402,Learn This Trick,Tutorial,704,163,203,14391,2024-03-22,2024-03-22 11:51:35,11,Friday,30,#education,1,345,266,6546,0.07435202557153776,0.0489194635536099,0.011326523521645473,0.014106038496282398
781,407,user338,Funny Moment #781,Comedy,215,50,69,6554,2024-01-31,2024-01-31 04:32:43,4,Wednesday,15,#fyp #funny #lol #viral,4,848,618,14501,0.050961245041196215,0.03280439426304547,0.007628928898382667,0.01052792187976808
782,6,user387,New Dance Trend,Dance,9,2,2,417,2024-07-01,2024-07-01 04:09:51,4,Monday,20,#dance #dancechallenge #viral,3,582,195,3366,0.03117505995203837,0.02158273381294964,0.004796163069544364,0.004796163069544364
783,75,user434,Funny Moment #783,Comedy,5092,990,1387,92722,2024-10-30,2024-10-30 20:13:28,20,Wednesday,20,#comedy #lol #funny #fyp #viral,5,385,135,4115,0.08055261965876491,0.054916848212937595,0.01067707771618386,0.01495869372964345
784,35,user51,Style Tips,Fashion,237,37,87,3685,2024-08-13,2024-08-13 03:40:27,3,Tuesday,90,#style #trending #outfit,3,3462,661,46696,0.09796472184531886,0.06431478968792402,0.010040705563093623,0.02360922659430122
785,3,user499,New Dance Trend,Dance,624,160,203,11352,2024-07-24,2024-07-24 09:08:03,9,Wednesday,45,#fyp #viral,2,132,100,1505,0.08694503171247357,0.05496828752642706,0.014094432699083862,0.01788231148696265
786,491,user55,This Made Me Laugh,Comedy,1521,278,425,102172,2024-03-24,2024-03-24 02:46:04,2,Sunday,180,#lol #comedy #fyp,3,732,494,13181,0.021767216067024232,0.01488666170770857,0.002720902008378029,0.004159652350937635
787,58,user390,Easy Guide,Tutorial,404,67,133,9445,2024-11-20,2024-11-20 04:21:38,4,Wednesday,90,#education #howto #learn #tutorial,4,2037,130,33184,0.06394917946003176,0.042773954473266276,0.0070937003705664374,0.014081524616199046
788,254,user391,Gaming Highlight #788,Gaming,77,17,29,12916,2024-02-18,2024-02-18 00:10:44,0,Sunday,180,#streamer,1,158,114,2395,0.009523072158563023,0.005961598017962217,0.0013161969650046454,0.00224527717559616
789,146,user234,Epic Gameplay,Gaming,2270,652,634,29925,2024-09-30,2024-09-30 16:34:05,16,Monday,60,#gaming #streamer #gamer #gameplay #twitch,5,139,101,2451,0.11883040935672515,0.0758563074352548,0.02178780284043442,0.021186299081035923
790,438,user220,Fashion Haul,Fashion,13164,3144,3335,140980,2024-09-23,2024-09-23 19:44:16,19,Monday,180,#trending #ootd,2,178,102,1993,0.13933182011632855,0.09337494680096467,0.022301035607887643,0.023655837707476236
791,54,user203,Easy Recipe,Cooking,76,19,25,983,2024-11-28,2024-11-28 17:42:36,17,Thursday,20,#food #recipe #cooking #foodie,4,3304,2223,58276,0.12207527975584945,0.07731434384537131,0.019328585961342827,0.0254323499491353
792,206,user356,Fitness Tips,Fitness,1371,210,338,37704,2024-07-21,2024-07-21 23:33:59,23,Sunday,20,#workout,1,78,64,671,0.05089645660937832,0.036362189688096756,0.005569700827498409,0.008964566093783153
793,174,user103,Funny Moment #793,Comedy,1310,295,368,18800,2024-10-14,2024-10-14 22:38:54,22,Monday,30,#viral,1,751,411,4192,0.1049468085106383,0.06968085106382979,0.015691489361702126,0.01957446808510638
794,483,user205,Singing,Music,6277,1208,1624,94158,2024-02-17,2024-02-17 16:13:34,16,Saturday,45,#singing #cover #artist #song,4,586,296,2932,0.09674164701884067,0.06666454257736995,0.012829499352152765,0.017247605089317955
795,63,user129,Gaming Highlight #795,Gaming,551,110,199,10791,2024-07-03,2024-07-03 19:01:20,19,Wednesday,120,#streamer #gameplay #gaming #gamer,4,1128,794,9723,0.07969604299879529,0.051061069409693266,0.010193679918450561,0.01844129367065147
796,28,user426,Get Fit,Fitness,87,22,25,1917,2024-07-12,2024-07-12 02:55:39,2,Friday,45,#fitness #fitfam,2,416,323,7026,0.06990088680229525,0.04538341158059468,0.011476264997391758,0.013041210224308816
797,156,user319,Funny Moment #797,Comedy,2098,479,860,17315,2024-07-12,2024-07-12 10:57:13,10,Friday,15,#fyp #viral,2,2123,554,29269,0.19849841178169217,0.12116661853883916,0.027663875252671093,0.04966791799018192
798,259,user134,Comedy Skit,Comedy,130,26,31,3884,2024-10-22,2024-10-22 05:18:41,5,Tuesday,20,#fyp #lol #funny #comedy #viral,5,26995,11658,403693,0.04814624098867147,0.03347064881565397,0.006694129763130793,0.007981462409886715
799,197,user231,Gaming Highlight #799,Gaming,1619,449,383,13690,2024-11-10,2024-11-10 08:54:55,8,Sunday,15,#twitch,1,9670,255,78112,0.17903579254930607,0.11826150474799123,0.03279766252739226,0.02797662527392257
800,338,user441,Game Review,Gaming,543,118,194,5085,2024-11-27,2024-11-27 05:21:52,5,Wednesday,120,#twitch #gaming #streamer #gameplay,4,1038,458,7054,0.168141592920354,0.10678466076696165,0.023205506391347098,0.03815142576204523
801,392,user57,Fashion Haul,Fashion,884,233,290,10358,2024-12-09,2024-12-09 14:00:13,14,Monday,30,#ootd #style #trending #outfit,4,22631,14117,157629,0.13583703417648194,0.08534466113149257,0.02249469009461286,0.02799768295037652
802,135,user254,Fitness Tips,Fitness,1244,218,305,31126,2024-09-13,2024-09-13 08:22:42,8,Friday,180,#fitfam #workout #gym #fitness,4,1260,431,14473,0.05676926042536786,0.03996658741887811,0.0070037910428580605,0.00979888196363169
803,24,user66,Singing,Music,562,130,139,9702,2024-08-27,2024-08-27 14:17:40,14,Tuesday,90,#cover #music #singing,3,3868,2310,38812,0.08565244279529993,0.05792620078334364,0.013399299113584827,0.01432694289837147
804,183,user211,Epic Gameplay,Gaming,29159,4414,9312,467069,2024-05-15,2024-05-15 11:46:02,11,Wednesday,15,#twitch #gaming #gamer,3,10495,5525,149855,0.09181726896882474,0.062429748067202064,0.009450423813183919,0.019937097088438754
805,44,user467,Game Review,Gaming,697,191,275,11528,2024-01-22,2024-01-22 22:08:42,22,Monday,45,#gamer #gameplay,2,658,352,11537,0.10088480222068008,0.06046148507980569,0.016568355308813325,0.02385496183206107
806,11,user276,Funny Moment #806,Comedy,150,30,37,5844,2024-12-03,2024-12-03 11:06:26,11,Tuesday,60,#viral,1,3072,2178,34525,0.03713210130047912,0.02566735112936345,0.00513347022587269,0.006331279945242984
807,241,user302,Game Review,Gaming,3927,901,1004,49536,2024-01-15,2024-01-15 12:23:04,12,Monday,180,#streamer #twitch #gamer #gaming,4,1444,703,26875,0.11773255813953488,0.07927567829457365,0.018188791989664083,0.020268087855297157
808,354,user346,Dance Challenge #808,Dance,860,174,224,14196,2024-05-02,2024-05-02 22:07:38,22,Thursday,120,#trending #fyp #dancechallenge #dance #viral,5,227,105,2082,0.08861651169343478,0.060580445195829814,0.012256973795435333,0.015779092702169626
809,104,user255,Cooking Tutorial,Cooking,1680,437,512,39559,2024-05-10,2024-05-10 11:26:37,11,Friday,180,#food #recipe #chef #foodie #cooking,5,1017,627,18308,0.06645769609949695,0.042468212037715815,0.011046790869334413,0.012942693192446725
810,206,user412,This Made Me Laugh,Comedy,332,60,131,3377,2024-11-22,2024-11-22 08:54:49,8,Friday,45,#viral #funny #comedy,3,5810,3623,52128,0.15487118744447734,0.0983121113414273,0.017767249037607343,0.0387918270654427
811,108,user178,Cooking Tutorial,Cooking,1831,370,441,33170,2024-08-30,2024-08-30 13:26:08,13,Friday,20,#cooking #food #recipe #chef #foodie,5,8103,763,157485,0.07965028640337654,0.05520048236358155,0.011154657823334338,0.013295146216460657
812,206,user129,Comedy Skit,Comedy,2327,470,649,36906,2024-09-10,2024-09-10 00:45:47,0,Tuesday,60,#viral #fyp #lol #comedy #funny,5,2475,691,33943,0.09337235137917954,0.06305207825285862,0.012735056630358208,0.017585216495962716
813,296,user256,Workout Routine #813,Fitness,1006,248,318,13281,2024-09-17,2024-09-17 19:23:42,19,Tuesday,30,#fitfam,1,88,92,1077,0.11836458098034787,0.07574730818462465,0.018673292673744447,0.023943980121978767
814,321,user31,Easy Recipe,Cooking,763,158,171,16967,2024-09-13,2024-09-13 15:09:37,15,Friday,180,#chef #foodie #food,3,4063,3224,67269,0.0643602286792008,0.04496964696174928,0.009312194259444805,0.010078387458006719
815,351,user392,Easy Recipe,Cooking,466,130,140,22271,2024-05-21,2024-05-21 11:17:09,11,Tuesday,180,#recipe #chef,2,368,279,5110,0.033047460823492435,0.020924071662700373,0.005837187373714696,0.006286201787077365
816,137,user422,Fashion Haul,Fashion,8046,1731,2399,127529,2024-11-23,2024-11-23 19:47:14,19,Saturday,120,#outfit #fashion #trending #ootd,4,30,61,229,0.09547632303240831,0.06309153212210555,0.013573383308894448,0.018811407601408307
817,59,user77,Outfit Inspo #817,Fashion,4776,1489,1746,56233,2024-09-07,2024-09-07 21:33:14,21,Saturday,30,#trending #style #ootd,3,877,181,11204,0.14246083260718795,0.08493233510572085,0.02647911368769228,0.03104938381377483
818,217,user332,Cooking Tutorial,Cooking,2603,706,741,70859,2024-01-11,2024-01-11 18:13:17,18,Thursday,45,#foodie #chef #food,3,362,186,2737,0.057155760030483074,0.03673492428625862,0.009963448538647172,0.010457387205577272
819,338,user282,Viral Dance Moves,Dance,418,105,142,24405,2024-03-19,2024-03-19 10:41:16,10,Tuesday,30,#viral #dance #dancechallenge,3,1682,1236,32279,0.027248514648637576,0.01712763777914362,0.0043023970497848806,0.005818479819709076
820,153,user444,Learn This Trick,Tutorial,783,239,290,24727,2024-09-07,2024-09-07 05:15:13,5,Saturday,15,#tutorial #tips #education #howto,4,623,442,4143,0.05305940874347879,0.03166579043151211,0.009665547781777004,0.011728070530189672
821,432,user72,This Made Me Laugh,Comedy,986,171,318,13172,2024-06-07,2024-06-07 01:34:43,1,Friday,90,#fyp,1,53,72,752,0.11197995748557546,0.07485575463103553,0.012982083206802308,0.024142119647737624
822,63,user396,Easy Recipe,Cooking,2647,758,923,50174,2024-02-13,2024-02-13 11:17:06,11,Tuesday,20,#chef #food #recipe #cooking #foodie,5,3933,464,51046,0.08625981584087376,0.052756407701199826,0.015107426156973731,0.018395981982700205
823,55,user90,Gaming Highlight #823,Gaming,9539,2831,3532,119440,2024-05-07,2024-05-07 21:10:01,21,Tuesday,120,#twitch #gamer,2,791,581,7759,0.1331379772270596,0.07986436704621568,0.02370227729403885,0.02957133288680509
824,486,user58,Easy Recipe,Cooking,1549,368,567,47039,2024-04-16,2024-04-16 14:57:59,14,Tuesday,180,#food #cooking #recipe #chef,4,1223,325,9608,0.05280724505197815,0.03293012181381407,0.007823295563256021,0.012053827674908054
825,367,user189,Epic Gameplay,Gaming,501,98,138,13499,2024-07-30,2024-07-30 22:42:44,22,Tuesday,120,#gamer #gameplay #gaming #streamer,4,1277,121,14625,0.05459663678791021,0.037113860285947105,0.00725979702200163,0.010222979479961479
826,283,user197,Fashion Haul,Fashion,1197,313,440,25423,2024-01-09,2024-01-09 04:25:33,4,Tuesday,15,#style,1,3210,1507,18629,0.0767021987963655,0.04708334972269205,0.012311686268339693,0.017307162805333752
827,440,user227,Outfit Inspo #827,Fashion,893,218,283,25613,2024-09-05,2024-09-05 03:26:12,3,Thursday,90,#trending,1,1303,893,20633,0.054425487057353686,0.03486510756256588,0.008511302854019444,0.01104907664076836
828,108,user441,Original Song,Music,451,89,100,14181,2024-01-04,2024-01-04 01:19:02,1,Thursday,120,#cover #music #singing,3,1053,370,15364,0.04513080882871448,0.031803116846484736,0.006276003102743107,0.007051688879486637
829,378,user212,Easy Guide,Tutorial,411,66,153,16421,2024-06-19,2024-06-19 10:20:23,10,Wednesday,90,#tutorial #learn #tips #howto,4,4674,213,91156,0.03836550758175507,0.025028926374764022,0.004019243651421959,0.00931733755556909
830,134,user260,Game Review,Gaming,197,60,47,12458,2024-10-05,2024-10-05 14:31:20,14,Saturday,120,#gamer,1,1613,146,23910,0.02440199068871408,0.015813132123936428,0.0048161823727725156,0.0037726761920051375
831,329,user95,This Made Me Laugh,Comedy,4169,970,1330,67641,2024-05-16,2024-05-16 15:32:19,15,Thursday,120,#lol #viral #comedy #funny #fyp,5,610,175,5013,0.09563726142428408,0.06163421593412279,0.01434041483715498,0.019662630653006313
832,322,user157,Workout Routine #832,Fitness,911,247,227,26393,2024-11-03,2024-11-03 04:50:03,4,Sunday,30,#health,1,2702,2042,34524,0.052476035312393435,0.034516727920281896,0.009358542037661502,0.008600765354450044
833,265,user366,Gaming Highlight #833,Gaming,259,70,75,5409,2024-08-11,2024-08-11 14:55:55,14,Sunday,20,#gamer,1,3035,1022,46763,0.07469033092993159,0.047883157700129415,0.01294139397300795,0.013865779256794232
834,134,user89,How to Tutorial #834,Tutorial,2763,634,843,37114,2024-11-24,2024-11-24 22:14:36,22,Sunday,120,#education #tips #learn,3,30,46,573,0.11424260386915988,0.07444630058737943,0.01708250255968098,0.022713800722099477
835,94,user202,Epic Gameplay,Gaming,1223,211,370,17241,2024-11-06,2024-11-06 12:08:50,12,Wednesday,60,#gaming #twitch,2,1935,757,25366,0.104634301954643,0.07093556058233282,0.012238269241923323,0.02146047213038687
836,332,user314,Singing,Music,2237,538,679,43756,2024-11-20,2024-11-20 03:46:21,3,Wednesday,45,#music,1,6552,1072,121301,0.07893774568059238,0.051124417222780875,0.01229545662309169,0.01551787183471981
837,206,user317,Recipe #837,Cooking,11723,2137,4011,179784,2024-02-04,2024-02-04 13:19:18,13,Sunday,180,#food #recipe,2,1187,442,16418,0.09940261647310106,0.06520602500778712,0.011886486005428737,0.022310105459885196
838,485,user291,Music Cover #838,Music,212,53,84,4500,2024-08-21,2024-08-21 04:03:57,4,Wednesday,60,#music #cover,2,309,201,3053,0.07755555555555556,0.04711111111111111,0.011777777777777778,0.018666666666666668
839,485,user442,Funny Moment #839,Comedy,269,69,58,11696,2024-01-06,2024-01-06 11:33:37,11,Saturday,120,#fyp #funny #lol #viral,4,77,97,572,0.0338577291381669,0.022999316005471955,0.005899452804377565,0.004958960328317373
840,373,user347,Fashion Haul,Fashion,4277,1134,1050,66458,2024-04-21,2024-04-21 20:00:00,20,Sunday,180,#style #ootd #fashion #outfit,4,2978,1406,32959,0.09721929639772488,0.06435643564356436,0.017063408468506427,0.015799452285654096
841,317,user231,Recipe #841,Cooking,134,22,47,3492,2024-06-11,2024-06-11 11:07:38,11,Tuesday,30,#recipe #cooking #chef #food,4,123,99,1083,0.05813287514318442,0.03837342497136312,0.006300114547537228,0.013459335624284079
842,69,user447,Cooking Tutorial,Cooking,20270,3515,5368,434125,2024-05-23,2024-05-23 13:16:24,13,Thursday,180,#cooking,1,7814,628,122771,0.0671534696228045,0.04669162107687878,0.008096746328822345,0.01236510221710337
843,306,user132,Game Review,Gaming,1678,374,488,38631,2024-09-26,2024-09-26 03:26:51,3,Thursday,120,#twitch #streamer,2,335,152,5010,0.06575030415987161,0.04343661825994667,0.009681343998343299,0.01263234190158163
844,242,user466,Funny Moment #844,Comedy,351,63,88,10418,2024-02-07,2024-02-07 00:04:06,0,Wednesday,15,#viral,1,4632,183,85465,0.04818583221347667,0.03369168746400461,0.00604722595507775,0.008446918794394317
845,318,user196,Game Review,Gaming,414,105,105,8219,2024-08-23,2024-08-23 11:49:10,11,Friday,15,#gameplay,1,142,109,1897,0.07592164496897433,0.050371091373646426,0.012775276797663949,0.012775276797663949
846,92,user134,Style Tips,Fashion,9166,2133,3023,126423,2024-06-02,2024-06-02 06:50:27,6,Sunday,90,#trending #fashion,2,163,108,2291,0.1132863482119551,0.07250263005940374,0.0168719299494554,0.023911788203095957
847,364,user272,Easy Guide,Tutorial,221,51,61,3738,2024-07-14,2024-07-14 15:15:35,15,Sunday,180,#education #howto #tutorial,3,3196,1004,33882,0.08908507223113965,0.059122525414660246,0.013643659711075442,0.01631888710540396
848,66,user256,Music Cover #848,Music,1121,214,339,14222,2024-02-25,2024-02-25 01:37:55,1,Sunday,60,#cover,1,619,423,3451,0.11770496414006469,0.07882154408662635,0.015047110111095486,0.02383630994234285
849,161,user224,Style Tips,Fashion,1970,498,596,23302,2024-10-17,2024-10-17 10:13:08,10,Thursday,90,#outfit #trending #ootd #style,4,55,92,637,0.13149085915372072,0.08454209939061025,0.02137155608960604,0.02557720367350442
850,97,user77,How to Tutorial #850,Tutorial,67,18,18,9604,2024-05-02,2024-05-02 13:04:23,13,Thursday,180,#tips #education,2,946,493,16188,0.010724698042482298,0.006976259891711787,0.001874219075385256,0.001874219075385256
851,84,user362,Viral Dance Moves,Dance,487,139,155,14091,2024-03-30,2024-03-30 06:27:20,6,Saturday,30,#trending,1,603,355,7925,0.05542544886807182,0.03456106734795259,0.009864452487403308,0.010999929032715919
852,253,user58,Fitness Tips,Fitness,2510,448,647,45672,2024-06-18,2024-06-18 11:49:16,11,Tuesday,20,#fitness #health #workout #gym,4,222,147,4208,0.07893238745839902,0.05495708530390611,0.009809073392888421,0.014166228761604484
853,93,user428,Easy Guide,Tutorial,5155,1433,1395,117850,2024-02-18,2024-02-18 00:32:27,0,Sunday,90,#howto,1,865,399,11595,0.06773865082732287,0.043742044972422574,0.012159524819686041,0.011837081035214256
854,472,user40,Easy Guide,Tutorial,206,46,62,6899,2024-10-18,2024-10-18 05:54:58,5,Friday,60,#tips #howto #learn #tutorial #education,5,7968,4118,70849,0.045513842585882015,0.029859399913030875,0.006667632990288447,0.00898680968256269
855,146,user349,Recipe #855,Cooking,502,123,152,22063,2024-10-25,2024-10-25 08:38:27,8,Friday,180,#food,1,211,127,1662,0.03521733218510629,0.022753025427185786,0.005574944477178987,0.006889362280741513
856,426,user363,Comedy Skit,Comedy,119,16,26,1525,2024-06-02,2024-06-02 01:55:43,1,Sunday,90,#funny #viral #lol #fyp #comedy,5,414,280,3638,0.10557377049180328,0.0780327868852459,0.010491803278688525,0.017049180327868854
857,376,user465,Get Fit,Fitness,3313,742,852,48841,2024-06-25,2024-06-25 08:06:14,8,Tuesday,60,#fitness #gym #fitfam #workout #health,5,30110,10884,235745,0.10046886836878852,0.06783235396490653,0.015192154132798263,0.01744436027108372
858,281,user488,How to Tutorial #858,Tutorial,739,170,229,8218,2024-03-23,2024-03-23 02:04:54,2,Saturday,15,#learn #tutorial #tips,3,4199,469,66383,0.1384765149671453,0.0899245558530056,0.020686298369432952,0.02786566074470674
859,11,user437,Music Cover #859,Music,6745,1664,1421,114221,2024-02-05,2024-02-05 22:38:16,22,Monday,120,#song #artist #singing,3,931,449,6723,0.0860612321727178,0.05905218830162579,0.014568249271149789,0.012440794599942217
860,411,user222,Cooking Tutorial,Cooking,477,115,163,8742,2024-03-04,2024-03-04 06:43:02,6,Monday,120,#food #recipe #cooking #foodie,4,180,129,1964,0.08636467627545184,0.05456417295813315,0.0131548844657973,0.01864561885152139
861,251,user229,Outfit Inspo #861,Fashion,21016,4826,7075,305706,2024-09-23,2024-09-23 00:18:28,0,Monday,30,#fashion #outfit #ootd,3,2316,1668,15663,0.10767534821037206,0.0687457884372567,0.01578640916436053,0.023143150608754815
862,96,user223,Singing,Music,3235,983,1074,47759,2024-07-04,2024-07-04 00:44:23,0,Thursday,60,#artist #singing #music #song #cover,5,175,112,2634,0.11080634016625139,0.06773592411901422,0.02058250800896166,0.02248790803827551
863,270,user323,Original Song,Music,908,183,238,31108,2024-02-06,2024-02-06 02:19:59,2,Tuesday,15,#cover #singing #artist #music #song,5,127,100,1245,0.04272212935579272,0.02918863314902919,0.005882731130255883,0.00765076507650765
864,351,user463,Funny Moment #864,Comedy,1365,337,330,13855,2024-04-22,2024-04-22 21:32:54,21,Monday,180,#funny #fyp #comedy #lol,4,826,387,12191,0.1466618549260195,0.09852038975099242,0.02432334897149044,0.02381811620353663
865,263,user56,Outfit Inspo #865,Fashion,2409,487,737,26488,2024-11-22,2024-11-22 19:42:08,19,Friday,45,#ootd #outfit #trending #fashion #style,5,94,75,1410,0.13715644820295983,0.0909468438538206,0.018385684083358503,0.02782392026578073
866,42,user394,Singing,Music,6502,960,1459,122306,2024-06-09,2024-06-09 09:37:11,9,Sunday,20,#artist #cover #song #singing,4,708,309,7073,0.07294000294343696,0.053161741860579204,0.007849165208575213,0.011929095874282538
867,43,user214,Dance Challenge #867,Dance,55,13,19,1329,2024-02-14,2024-02-14 05:57:20,5,Wednesday,180,#viral #trending,2,435,246,2646,0.0654627539503386,0.04138449962377728,0.009781790820165538,0.014296463506395787
868,95,user41,Outfit Inspo #868,Fashion,448,105,139,5691,2024-05-01,2024-05-01 22:11:31,22,Wednesday,180,#trending #outfit #style #fashion,4,3269,1299,47839,0.12159550166930241,0.07872078720787208,0.01845018450184502,0.02442452995958531
869,7,user88,Outfit Inspo #869,Fashion,1683,318,469,31153,2024-12-04,2024-12-04 12:02:52,12,Wednesday,20,#trending #fashion #ootd #style,4,3995,2244,72167,0.07928610406702405,0.05402368953230829,0.010207684653163419,0.01505472988155234
870,45,user65,Fitness Tips,Fitness,239,53,83,3523,2024-06-27,2024-06-27 17:01:48,17,Thursday,120,#health #gym #fitfam #workout #fitness,5,388,208,5303,0.10644337212602896,0.06783990916832246,0.015043996593812092,0.02355946636389441
871,497,user97,Learn This Trick,Tutorial,1588,250,454,30833,2024-01-06,2024-01-06 09:19:58,9,Saturday,45,#tutorial,1,3437,925,32973,0.07433593876690558,0.05150325949469724,0.008108195764278533,0.014724483507929816
872,440,user405,New Dance Trend,Dance,2557,622,904,53223,2024-03-22,2024-03-22 06:09:36,6,Friday,180,#viral #trending,2,2445,869,37513,0.07671495406121413,0.04804313924431167,0.011686676812656182,0.016985138004246284
873,86,user463,Recipe #873,Cooking,149,32,45,4208,2024-02-03,2024-02-03 10:27:00,10,Saturday,60,#recipe #foodie #chef #cooking,4,563,110,7495,0.05370722433460076,0.035408745247148286,0.0076045627376425855,0.010693916349809885
874,151,user292,How to Tutorial #874,Tutorial,1623,305,342,34677,2024-10-13,2024-10-13 21:56:22,21,Sunday,180,#education #tutorial #howto #tips,4,11715,2298,137172,0.0654612567407792,0.046803356691755345,0.008795455200853591,0.009862444848170258
875,434,user366,Singing,Music,3436,505,1222,63844,2024-01-20,2024-01-20 18:37:44,18,Saturday,90,#music,1,1993,308,12838,0.08086899317085396,0.05381868303990978,0.007909905394398847,0.019140404736545328
876,263,user303,Original Song,Music,2191,367,652,31828,2024-06-10,2024-06-10 10:28:24,10,Monday,180,#artist #cover #music #song #singing,5,912,100,15642,0.1008545934397386,0.06883875832600227,0.011530727661178837,0.020485107452557497
877,458,user332,Fitness Tips,Fitness,1090,246,252,28431,2024-03-31,2024-03-31 01:31:06,1,Sunday,15,#fitness #health #gym #workout #fitfam,5,1436,271,23032,0.05585452499032746,0.0383384334001618,0.00865252717104569,0.008863564419119974
878,481,user331,Singing,Music,353,89,85,7354,2024-12-11,2024-12-11 07:23:27,7,Wednesday,180,#singing,1,66,85,985,0.07166168071797661,0.04800108784335056,0.012102257274952406,0.011558335599673647
879,372,user99,Epic Gameplay,Gaming,1804,363,561,41215,2024-06-23,2024-06-23 02:41:43,2,Sunday,120,#gamer,1,308,229,5660,0.06618949411621983,0.04377047191556472,0.008807473007400219,0.013611549193254883
880,466,user351,Get Fit,Fitness,4971,1389,1533,99426,2024-05-13,2024-05-13 12:53:23,12,Monday,180,#fitfam #workout,2,172,124,2471,0.07938567376742502,0.04999698268058657,0.013970188884195281,0.015418502202643172
881,427,user482,Epic Gameplay,Gaming,265,64,95,9713,2024-08-21,2024-08-21 19:58:47,19,Wednesday,180,#gameplay #twitch,2,243,130,2433,0.043652836404818283,0.027283022753011428,0.006589107381859364,0.009780706269947493
882,354,user384,Epic Gameplay,Gaming,4067,618,1173,53930,2024-11-05,2024-11-05 03:00:10,3,Tuesday,180,#streamer #gamer,2,1132,808,5880,0.10862228815130726,0.07541257185240126,0.011459299091414797,0.021750417207491192
883,311,user252,Funny Moment #883,Comedy,1247,196,464,15040,2024-09-16,2024-09-16 01:25:00,1,Monday,180,#comedy #lol,2,8033,1487,91843,0.12679521276595745,0.0829122340425532,0.013031914893617021,0.030851063829787233
884,184,user452,Funny Moment #884,Comedy,38564,7483,15659,423835,2024-11-04,2024-11-04 03:47:33,3,Monday,120,#viral #comedy #funny #lol,4,4014,826,35933,0.14558967522738803,0.09098823834747012,0.017655455542840964,0.03694598133707693
885,173,user221,Outfit Inspo #885,Fashion,6875,1317,1637,101882,2024-05-18,2024-05-18 15:53:24,15,Saturday,30,#trending #fashion,2,118,97,1038,0.09647435268251507,0.06748002591232995,0.012926719145678334,0.01606760762450678
886,250,user133,Funny Moment #886,Comedy,276,72,80,18799,2024-08-27,2024-08-27 20:06:13,20,Tuesday,45,#lol,1,4167,1560,74384,0.022767168466407788,0.014681632001702218,0.0038299909569657962,0.004255545507739773
887,459,user78,Epic Gameplay,Gaming,2299,403,536,25913,2024-10-31,2024-10-31 19:39:57,19,Thursday,90,#streamer,1,146,114,1076,0.12495658549762667,0.08871994751669046,0.015552039516844827,0.020684598464091382
888,22,user260,This Made Me Laugh,Comedy,1622,431,434,12168,2024-10-01,2024-10-01 08:10:15,8,Tuesday,15,#fyp #funny #lol #viral,4,268,165,3106,0.20438856015779092,0.13330046022353714,0.03542077580539119,0.03566732412886259
889,150,user363,This Made Me Laugh,Comedy,1526,386,446,30146,2024-03-05,2024-03-05 20:59:03,20,Tuesday,20,#viral #comedy,2,230,101,2196,0.07821933258143701,0.05062031446958137,0.0128043521528561,0.014794665958999536
890,187,user172,Get Fit,Fitness,1570,346,486,25792,2024-10-22,2024-10-22 22:01:32,22,Tuesday,180,#workout,1,2993,1041,25351,0.09312965260545905,0.06087158808933003,0.01341501240694789,0.018843052109181142
891,147,user259,Easy Guide,Tutorial,881,146,246,27435,2024-02-17,2024-02-17 18:17:20,18,Saturday,45,#education #tutorial #tips #howto,4,119,95,940,0.04640058319664662,0.032112265354474215,0.005321669400400948,0.00896664844177146
